,Open,High,Low,Close,Volume,SMA_10,SMA_30,RSI,MACD,MACD_Signal,MACD_Diff,Bollinger_High,Bollinger_Low,Bollinger_Mid,ATR,OBV,Daily_Return
2015-03-09,0.011701505547040636,0.010184627147805242,0.025077089578260048,0.011952295959068854,0.14813401853638833,0.009971697333670926,0.005005813868168257,0.5043093808909536,0.6585535109258323,0.6448166259262518,0.5018519319439627,0.009634762679833597,0.016953088025236207,0.007932568942208812,0.01957524769798058,0.10621414909783553,0.5228039401572769
2015-03-10,0.010909859297145191,0.008079471841811015,0.02163471368051978,0.006379237389404491,0.19349777934639137,0.009307651675436318,0.005287297301146687,0.36503691016291634,0.6503090202291146,0.6414650964130724,0.48490785923739216,0.009609018825899512,0.017000515659695487,0.007942786441320598,0.02265046820502971,0.09811767253807249,0.4109362570747258
2015-03-11,0.007303140798112284,0.005858096557638304,0.01972730455636984,0.005976081898099644,0.21348264177195306,0.008553181383490038,0.005725305244472678,0.3561406399727968,0.6432030747959341,0.6370812564317077,0.4741859859753787,0.009515812344175117,0.017160798358051815,0.007974129473570929,0.02270145266632112,0.08930830782504635,0.488412015648535
2015-03-12,0.007995629476425598,0.008204858293019618,0.022610554958624296,0.010303505421871584,0.1609621948258873,0.00817228140575374,0.00645453420436809,0.4679343508552946,0.6416960641057562,0.6332130979316366,0.47954200207363473,0.009324081937223588,0.017694873752733403,0.008139614579342508,0.02411372588526753,0.09624419432067711,0.5612128095222497
2015-03-13,0.010190352524315771,0.007165888478351395,0.021013739298190143,0.006226971078872656,0.22314457607651206,0.0075986603812307485,0.006993131355888305,0.3758194810126512,0.6363748053478825,0.6288435736861693,0.47433467332349283,0.009590219402370398,0.016869899877206496,0.007868570559166566,0.025172827469942094,0.08709017482060995,0.4329863560290536
2015-03-16,0.008436493150640018,0.008249755326144859,0.022903456144375223,0.009801888592721686,0.16746604756299333,0.00675193154261941,0.0074421424353662,0.45900508773591736,0.6356080088535343,0.6251642264133795,0.4815030497542939,0.00959105346242331,0.016812143492217824,0.007840452037875256,0.02606745636022602,0.0942580628916391,0.5495723791201602
2015-03-17,0.009488804793429145,0.006735937374320322,0.02069438240390059,0.005752124573196543,0.25807116292069504,0.005765454045745605,0.0077386594813473875,0.374765463211631,0.6309622476700059,0.6211076033957678,0.47758455542000244,0.009821715078076304,0.015978339025790433,0.0075468198197959635,0.026690410950559365,0.08385816291138981,0.4332636155209746
2015-03-18,0.0059180663090788455,0.00639561512918238,0.016143203769734715,0.008592378064517348,1.0,0.005210109273740771,0.007995985808679384,0.43802094356596094,0.6300679564043458,0.6176480287866929,0.48378567181367194,0.0098374790206269,0.01582673400730278,0.007479984501737064,0.03333751831561328,0.12072370810126504,0.5383641518706426
2015-03-19,0.008823221441272372,0.007094247565061218,0.019682982666616167,0.008207049875844002,0.2808530084399118,0.004580768733942947,0.00808320540853491,0.4297515352781824,0.6289688145634367,0.6146170097885878,0.4882367735782595,0.00986252246924188,0.01562724357097353,0.007394247868033471,0.03474692851785159,0.10951114764658854,0.4887405795575501
2015-03-20,0.010334211989082465,0.008921475160511644,0.02333808073788729,0.010357325079321578,0.28012877138794423,0.004608169639074067,0.008031842962901464,0.4779091980969922,0.6302012157508453,0.6124874834375671,0.49759993534650826,0.009647129387760689,0.015537736314327089,0.007239362548755429,0.032969390225064885,0.12069787354691547,0.5273945723006634
2015-03-23,0.01314046849312786,0.010748802171622718,0.024367218649718386,0.009174658298407468,0.13234361069912337,0.004324997011283305,0.008074520768714621,0.4498556966413821,0.6299870668596895,0.6107325513227293,0.501490578761269,0.00939637910793717,0.015360949229283438,0.007023175256841124,0.03262454720142717,0.1147828522017517,0.47673365603723084
2015-03-24,0.009794596025775287,0.008885718283777738,0.023551045875816468,0.009246363997542056,0.09984066784856716,0.004617292794615174,0.008179950993209228,0.45160233283088763,0.6298686456408523,0.6093002313761253,0.5048413214759749,0.009179654598612669,0.01520662425231642,0.006835568857517793,0.03058319919272684,0.11953844785706373,0.4956956907158794
2015-03-25,0.009794610632827994,0.007954156645971044,0.01961202755088659,0.004336513392247138,0.23284527236413416,0.004450143231221532,0.00814451703653149,0.34015008959066345,0.6249552162426742,0.6069770957156869,0.49558905340556303,0.009141002412120347,0.014305797507222856,0.00637046639406591,0.033732438984710386,0.11003839087549738,0.42006379998520377
